name,slug,display_name,occurrence_count,exemplar_occurrence_no,diet,type,type_group,length_m,max_ma,min_ma,era_mid_ma,survival_span_ma,class_name,family,region_example,lat,lng,unique_regions,has_any_coords,has_any_length,match_pool,data_quality_score,attack_base,defense_base,mobility_base,id,diet_code,length_norm,image_key,image_mode,image_url,image_credit,image_license
Asylosaurus,asylosaurus,Asylosaurus,1,534770,unknown,,unknown,,208.5,201.3,204.9,7.199999999999989,Saurischia,,England,51.469166,-2.616667,1,True,False,False,1,0.5,0.5,0.5,asylosaurus,0.4,,asylosaurus,silhouette,,,
Atacamatitan,atacamatitan,Atacamatitan,1,571708,unknown,,unknown,,100.5,66.0,83.25,34.5,Saurischia,,Antofagasta,-21.933332,-68.73333,1,True,False,False,1,0.5,0.5,0.5,atacamatitan,0.4,,atacamatitan,silhouette,,,
Atlasaurus,atlasaurus,Atlasaurus,1,464981,unknown,,unknown,,168.3,166.1,167.2,2.200000000000017,Saurischia,,Azilal,32.041893,-6.282146,1,True,False,False,1,0.5,0.5,0.5,atlasaurus,0.4,,atlasaurus,silhouette,,,
Atrociraptor,atrociraptor,Atrociraptor,5,796112,unknown,,unknown,,83.5,66.0,74.75,17.5,Saurischia,Dromaeosauridae,Alberta,51.652496,-112.883331,1,True,False,False,2,0.5,0.5,0.5,atrociraptor,0.4,,atrociraptor,silhouette,,,
Atsinganosaurus,atsinganosaurus,Atsinganosaurus,1,297286,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Saurischia,,Provence-Alpes-Côte d'Azur,43.606697,6.106141,1,True,False,False,1,0.5,0.5,0.5,atsinganosaurus,0.4,,atsinganosaurus,silhouette,,,
Aucasaurus,aucasaurus,Aucasaurus,1,297302,carnivorous,large theropod,theropod,5.0,83.5,70.6,77.05,12.900000000000006,Saurischia,Abelisauridae,Neuquén,-37.883331,-68.51667,1,True,True,True,4,1.0,0.55,0.9,aucasaurus,1.0,0.1316931982633864,aucasaurus,silhouette,,,
Augustynolophus,augustynolophus,Augustynolophus,2,534988,unknown,,unknown,,70.6,66.0,68.3,4.599999999999994,Ornithischia,Hadrosauridae,California,36.586498,-120.692398,1,True,False,False,2,0.5,0.5,0.5,augustynolophus,0.4,,augustynolophus,silhouette,,,
Auroraceratops,auroraceratops,Auroraceratops,1,840203,unknown,,unknown,,129.4,100.5,114.95,28.900000000000006,Ornithischia,,Gansu,41.583332,97.666664,1,True,False,False,1,0.5,0.5,0.5,auroraceratops,0.4,,auroraceratops,silhouette,,,
Aurornis,aurornis,Aurornis,1,1139779,unknown,,unknown,,167.7,150.8,159.25,16.899999999999977,Saurischia,,Liaoning,40.586391,119.434402,1,True,False,False,1,0.5,0.5,0.5,aurornis,0.4,,aurornis,silhouette,,,
Australodocus,australodocus,Australodocus,1,667951,unknown,,unknown,,152.1,145.0,148.55,7.099999999999994,Saurischia,,Lindi,-9.708957,39.228508,1,True,False,False,1,0.5,0.5,0.5,australodocus,0.4,,australodocus,silhouette,,,
Australovenator,australovenator,Australovenator,1,819848,unknown,,unknown,,99.6,93.5,96.55,6.099999999999994,Saurischia,Neovenatoridae,Queensland,-22.199722,142.52861,1,True,False,False,2,0.5,0.5,0.5,australovenator,0.4,,australovenator,silhouette,,,
Austrocheirus,austrocheirus,Austrocheirus,1,867560,unknown,,unknown,,70.6,66.0,68.3,4.599999999999994,Saurischia,Noasauridae,Santa Cruz,-49.954723,-72.091942,1,True,False,False,2,0.5,0.5,0.5,austrocheirus,0.4,,austrocheirus,silhouette,,,
Austroposeidon,austroposeidon,Austroposeidon,1,1344156,unknown,,unknown,,83.6,66.0,74.8,17.599999999999994,Saurischia,,São Paulo,-22.117779,-51.442501,1,True,False,False,1,0.5,0.5,0.5,austroposeidon,0.4,,austroposeidon,silhouette,,,
Austroraptor,austroraptor,Austroraptor,2,565275,unknown,,unknown,,83.5,66.0,71.9,11.799999999999997,Saurischia,Dromaeosauridae,Río Negro,-39.9879165,-66.696114,1,True,False,False,2,0.5,0.5,0.5,austroraptor,0.4,,austroraptor,silhouette,,,
Avaceratops,avaceratops,Avaceratops,1,248075,herbivorous,ceratopsian,ceratopsian,2.3,83.5,70.6,77.05,12.900000000000006,Ornithischia,Ceratopsidae,Montana,46.200001,-109.900002,1,True,True,True,4,0.35,0.85,0.45,avaceratops,0.2,0.053545586107091175,avaceratops,silhouette,,,
Aviatyrannis,aviatyrannis,Aviatyrannis,1,403137,unknown,,unknown,,157.3,152.1,154.7,5.200000000000017,Saurischia,,Leiria,39.700001,-8.8,1,True,False,False,1,0.5,0.5,0.5,aviatyrannis,0.4,,aviatyrannis,silhouette,,,
Avimimus,avimimus,Avimimus,7,513488,omnivorous,small theropod,theropod,1.5,83.6,66.0,74.75,12.900000000000006,Saurischia,,Omnogov,43.59111,102.669724,2,True,True,True,3,0.65,0.55,0.9,avimimus,0.6,0.03039073806078148,avimimus,silhouette,,,
Bactrosaurus,bactrosaurus,Bactrosaurus,7,299144,herbivorous,ornithopod,ornithopod,6.0,100.5,66.0,83.25,12.900000000000006,Ornithischia,,Nei Mongol,43.504166,112.178612,4,True,True,True,3,0.35,0.6,0.75,bactrosaurus,0.2,0.16063675832127353,bactrosaurus,silhouette,,,
Bagaceratops,bagaceratops,Bagaceratops,10,154975,herbivorous,ceratopsian,ceratopsian,1.0,83.6,66.0,77.44999999999999,12.200000000000003,Ornithischia,,Omnogov,43.5021,101.0134735,5,True,True,True,3,0.35,0.85,0.45,bagaceratops,0.2,0.015918958031837918,bagaceratops,silhouette,,,
Bagaraatan,bagaraatan,Bagaraatan,1,395222,unknown,,unknown,,83.6,66.0,74.8,17.599999999999994,Saurischia,,Omnogov,43.52,101.049721,1,True,False,False,1,0.5,0.5,0.5,bagaraatan,0.4,,bagaraatan,silhouette,,,
Bahariasaurus,bahariasaurus,Bahariasaurus,5,260828,unknown,,unknown,,112.03,66.0,96.55,6.099999999999994,Saurischia,,Matruh,17.708801,6.2643,3,True,False,False,1,0.5,0.5,0.5,bahariasaurus,0.4,,bahariasaurus,silhouette,,,
Balaur,balaur,Balaur,2,513933,unknown,,unknown,,72.1,66.0,68.675,5.349999999999994,Saurischia,Dromaeosauridae,Alba,45.7986395,23.2078025,2,True,False,False,2,0.5,0.5,0.5,balaur,0.4,,balaur,silhouette,,,
Balochisaurus,balochisaurus,Balochisaurus,4,740920,unknown,,unknown,,72.1,66.0,69.05,6.099999999999994,Saurischia,Balochisauridae,Balochistan,29.688057,69.400002,1,True,False,False,2,0.5,0.5,0.5,balochisaurus,0.4,,balochisaurus,silhouette,,,
Bambiraptor,bambiraptor,Bambiraptor,2,586532,carnivorous,small theropod,theropod,1.0,85.8,70.6,78.02499999999999,13.350000000000001,Saurischia,Dromaeosauridae,Montana,48.311651499999996,-113.013054,1,True,True,True,4,1.0,0.55,0.9,bambiraptor,1.0,0.015918958031837918,bambiraptor,silhouette,,,
Banji,banji,Banji,1,883310,unknown,,unknown,,72.1,66.0,69.05,6.099999999999994,Saurischia,Oviraptoridae,Jiangxi,25.816668,114.933334,1,True,False,False,2,0.5,0.5,0.5,banji,0.4,,banji,silhouette,,,
Baotianmansaurus,baotianmansaurus,Baotianmansaurus,1,826891,unknown,,unknown,,93.5,70.6,82.05,22.900000000000006,Saurischia,,Henan,33.251297,112.021675,1,True,False,False,1,0.5,0.5,0.5,baotianmansaurus,0.4,,baotianmansaurus,silhouette,,,
Barapasaurus,barapasaurus,Barapasaurus,2,372542,herbivorous,sauropod,sauropod,14.0,199.3,182.7,191.0,16.600000000000023,Saurischia,,Andhra Pradesh,19.0361105,79.744167,2,True,True,True,3,0.35,0.8,0.25,barapasaurus,0.2,0.3921852387843705,barapasaurus,silhouette,,,
Barilium,barilium,Barilium,5,516335,unknown,,unknown,,140.2,125.45,138.3,3.799999999999983,Ornithischia,Iguanodontidae,England,50.853889,-0.1484,1,True,False,False,2,0.5,0.5,0.5,barilium,0.4,,barilium,silhouette,,,
Barosaurus,barosaurus,Barosaurus,18,220060,herbivorous,sauropod,sauropod,24.0,161.2,145.0,151.15,10.699999999999989,Saurischia,Diplodocidae,Wyoming,42.7985495,-107.162369,6,True,True,True,4,0.35,0.8,0.25,barosaurus,0.2,0.6816208393632418,barosaurus,silhouette,,,
Barrancapus,barrancapus,Barrancapus,2,780405,unknown,,unknown,,228.0,208.5,218.39,12.719999999999999,Saurischia,,Arizona,34.985445,-106.681927,2,True,False,False,1,0.5,0.5,0.5,barrancapus,0.4,,barrancapus,silhouette,,,
Barrosasaurus,barrosasaurus,Barrosasaurus,1,826758,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Saurischia,,Neuquén,-38.840832,-68.84111,1,True,False,False,1,0.5,0.5,0.5,barrosasaurus,0.4,,barrosasaurus,silhouette,,,
Barsboldia,barsboldia,Barsboldia,1,404785,unknown,,unknown,,83.6,66.0,74.8,17.599999999999994,Ornithischia,Hadrosauridae,Omnogov,43.529999,101.040001,1,True,False,False,2,0.5,0.5,0.5,barsboldia,0.4,,barsboldia,silhouette,,,
Baryonyx,baryonyx,Baryonyx,9,459067,carnivorous,large theropod,theropod,10.0,145.0,113.0,129.0,8.599999999999994,Saurischia,Spinosauridae,Castilla y Leon,42.301987,-2.281047,3,True,True,True,4,1.0,0.55,0.9,baryonyx,1.0,0.27641099855282203,baryonyx,silhouette,,,
Batyrosaurus,batyrosaurus,Batyrosaurus,1,1070319,unknown,,unknown,,86.3,70.6,78.44999999999999,15.700000000000003,Ornithischia,,Qyzylorda,46.762547,64.328972,1,True,False,False,1,0.5,0.5,0.5,batyrosaurus,0.4,,batyrosaurus,silhouette,,,
Baurutitan,baurutitan,Baurutitan,1,508532,unknown,,unknown,,72.1,66.0,69.05,6.099999999999994,Saurischia,Titanosauridae,Minas Gerais,-19.723333,-47.745834,1,True,False,False,2,0.5,0.5,0.5,baurutitan,0.4,,baurutitan,silhouette,,,
Becklespinax,becklespinax,Becklespinax,1,518055,carnivorous,large theropod,theropod,5.0,136.4,122.46,129.43,13.940000000000012,Saurischia,,England,50.913891,0.487778,1,True,True,True,3,1.0,0.55,0.9,becklespinax,1.0,0.1316931982633864,becklespinax,silhouette,,,
Beipiaosaurus,beipiaosaurus,Beipiaosaurus,1,803157,omnivorous,small theropod,theropod,2.0,130.0,122.46,126.22999999999999,7.540000000000006,Saurischia,,Liaoning,40.807522,119.7957,1,True,True,True,3,0.65,0.55,0.9,beipiaosaurus,0.6,0.044862518089725044,beipiaosaurus,silhouette,,,
Beishanlong,beishanlong,Beishanlong,1,810685,unknown,,unknown,,125.0,100.5,112.75,24.5,Saurischia,,Gansu,39.771988,98.413506,1,True,False,False,1,0.5,0.5,0.5,beishanlong,0.4,,beishanlong,silhouette,,,
Bellusaurus,bellusaurus,Bellusaurus,1,522076,herbivorous,sauropod,sauropod,5.0,166.1,163.5,164.8,2.5999999999999943,Saurischia,,Xinjiang,44.876457,89.183075,1,True,True,True,3,0.35,0.8,0.25,bellusaurus,0.2,0.1316931982633864,bellusaurus,silhouette,,,
Berberosaurus,berberosaurus,Berberosaurus,1,539056,unknown,,unknown,,190.8,174.1,182.45,16.700000000000017,Saurischia,,Ouarzazate,31.2647,-6.5908,1,True,False,False,1,0.5,0.5,0.5,berberosaurus,0.4,,berberosaurus,silhouette,,,
Bicentenaria,bicentenaria,Bicentenaria,1,1069112,unknown,,unknown,,99.6,93.5,96.55,6.099999999999994,Saurischia,,Río Negro,-39.469444,-68.906944,1,True,False,False,1,0.5,0.5,0.5,bicentenaria,0.4,,bicentenaria,silhouette,,,
Bissektipelta,bissektipelta,Bissektipelta,1,840363,unknown,,unknown,,93.5,89.3,91.4,4.200000000000003,Ornithischia,,Navoi,42.117294,62.655315,1,True,False,False,1,0.5,0.5,0.5,bissektipelta,0.4,,bissektipelta,silhouette,,,
Bistahieversor,bistahieversor,Bistahieversor,4,144307,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Saurischia,,New Mexico,36.2925,-108.549721,1,True,False,False,1,0.5,0.5,0.5,bistahieversor,0.4,,bistahieversor,silhouette,,,
Blasisaurus,blasisaurus,Blasisaurus,1,460747,unknown,,unknown,,70.6,66.0,68.3,4.599999999999994,Ornithischia,Hadrosauridae,Aragón,42.26667,0.73333,1,True,False,False,2,0.5,0.5,0.5,blasisaurus,0.4,,blasisaurus,silhouette,,,
Blikanasaurus,blikanasaurus,Blikanasaurus,2,372891,unknown,,unknown,,228.0,201.3,214.65,26.69999999999999,Saurischia,,Eastern Cape,-29.8933335,27.479167,2,True,False,False,1,0.5,0.5,0.5,blikanasaurus,0.4,,blikanasaurus,silhouette,,,
Bolong,bolong,Bolong,2,900831,unknown,,unknown,,145.0,100.5,124.49,26.020000000000003,Ornithischia,Iguanodontidae,Liaoning,32.4059715,118.7643055,2,True,False,False,2,0.5,0.5,0.5,bolong,0.4,,bolong,silhouette,,,
Bonaparteichnium,bonaparteichnium,Bonaparteichnium,1,884206,unknown,,unknown,,99.6,93.5,96.55,6.099999999999994,Ornithischia,,Mendoza,-39.516666,-69.25,1,True,False,False,1,0.5,0.5,0.5,bonaparteichnium,0.4,,bonaparteichnium,silhouette,,,
Bonapartenykus,bonapartenykus,Bonapartenykus,2,861180,unknown,,unknown,,83.5,66.0,74.75,17.5,Saurischia,Alvarezsauridae,Río Negro,-39.4570675,-67.3702815,1,True,False,False,2,0.5,0.5,0.5,bonapartenykus,0.4,,bonapartenykus,silhouette,,,
Bonatitan,bonatitan,Bonatitan,1,491057,unknown,,unknown,,83.5,66.0,74.75,17.5,Saurischia,Saltasauridae,Río Negro,-40.057777,-66.800835,1,True,False,False,2,0.5,0.5,0.5,bonatitan,0.4,,bonatitan,silhouette,,,
Bonitasaura,bonitasaura,Bonitasaura,2,460631,unknown,,unknown,,86.3,70.6,81.0,7.800000000000004,Saurischia,,Río Negro,-39.367082499999995,-67.9498595,1,True,False,False,1,0.5,0.5,0.5,bonitasaura,0.4,,bonitasaura,silhouette,,,
Borealosaurus,borealosaurus,Borealosaurus,1,602117,unknown,,unknown,,105.3,99.6,102.44999999999999,5.700000000000003,Saurischia,,Liaoning,41.772778,120.792221,1,True,False,False,1,0.5,0.5,0.5,borealosaurus,0.4,,borealosaurus,silhouette,,,
Boreonykus,boreonykus,Boreonykus,1,867597,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Saurischia,Dromaeosauridae,Alberta,55.0639,-119.108101,1,True,False,False,2,0.5,0.5,0.5,boreonykus,0.4,,boreonykus,silhouette,,,
Borogovia,borogovia,Borogovia,1,404836,carnivorous,small theropod,theropod,1.5,83.6,66.0,74.8,17.599999999999994,Saurischia,Troodontidae,Omnogov,43.601665,100.456665,1,True,True,True,4,1.0,0.55,0.9,borogovia,1.0,0.03039073806078148,borogovia,silhouette,,,
Bosiutrisauropus,bosiutrisauropus,Bosiutrisauropus,1,780853,unknown,,unknown,,237.0,208.5,222.75,28.5,Saurischia,,Unknown,-29.366671,27.433331,1,True,False,False,1,0.5,0.5,0.5,bosiutrisauropus,0.4,,bosiutrisauropus,silhouette,,,
Boutakioutichnium,boutakioutichnium,Boutakioutichnium,5,1012821,unknown,,unknown,,163.5,152.1,157.8,11.400000000000006,Saurischia,,Azilal,31.73167,-6.901039,1,True,False,False,1,0.5,0.5,0.5,boutakioutichnium,0.4,,boutakioutichnium,silhouette,,,
Brachiosaurus,brachiosaurus,Brachiosaurus,16,408079,herbivorous,sauropod,sauropod,30.0,161.2,145.0,151.15,11.5,Saurischia,Brachiosauridae,Colorado,39.0724505,-106.75347550000001,7,True,True,True,4,0.35,0.8,0.25,brachiosaurus,0.2,0.8552821997105645,brachiosaurus,silhouette,,,
Brachyceratops,brachyceratops,Brachyceratops,3,496308,unknown,,unknown,,85.8,72.1,77.85,11.5,Ornithischia,Ceratopsidae,Montana,48.966599,-112.650002,2,True,False,False,2,0.5,0.5,0.5,brachyceratops,0.4,,brachyceratops,silhouette,,,
Brachylophosaurus,brachylophosaurus,Brachylophosaurus,7,280571,herbivorous,ornithopod,ornithopod,7.0,83.6,66.0,77.05,12.900000000000006,Ornithischia,Hadrosauridae,Montana,48.950001,-110.449997,2,True,True,True,4,0.35,0.6,0.75,brachylophosaurus,0.2,0.18958031837916064,brachylophosaurus,silhouette,,,
Brachytrachelopan,brachytrachelopan,Brachytrachelopan,1,504548,herbivorous,sauropod,sauropod,10.0,152.1,145.0,148.55,7.099999999999994,Saurischia,Dicraeosauridae,Chubut,-43.688889,-71.583336,1,True,True,True,4,0.35,0.8,0.25,brachytrachelopan,0.2,0.27641099855282203,brachytrachelopan,silhouette,,,
Brasilotitan,brasilotitan,Brasilotitan,1,536069,unknown,,unknown,,93.9,66.0,79.95,27.900000000000006,Saurischia,,São Paulo,-22.117779,-51.442501,1,True,False,False,1,0.5,0.5,0.5,brasilotitan,0.4,,brasilotitan,silhouette,,,
Bravoceratops,bravoceratops,Bravoceratops,1,1141920,unknown,,unknown,,83.5,66.0,74.75,17.5,Ornithischia,Ceratopsidae,Texas,29.969999,-103.699997,1,True,False,False,2,0.5,0.5,0.5,bravoceratops,0.4,,bravoceratops,silhouette,,,
Bressanichnus,bressanichnus,Bressanichnus,2,884203,unknown,,unknown,,99.6,93.5,96.55,6.099999999999994,Saurischia,,Mendoza,-39.516666,-69.25,1,True,False,False,1,0.5,0.5,0.5,bressanichnus,0.4,,bressanichnus,silhouette,,,
Breviparopus,breviparopus,Breviparopus,4,490113,unknown,,unknown,,167.7,150.8,155.525,4.899999999999977,Saurischia,Parabrontopodidae,Azilal,40.3449405,1.4231365,4,True,False,False,2,0.5,0.5,0.5,breviparopus,0.4,,breviparopus,silhouette,,,
Brontosaurus,brontosaurus,Brontosaurus,18,150351,herbivorous,sauropod,sauropod,22.0,157.3,145.0,151.15,12.300000000000011,Saurischia,Diplodocidae,Wyoming,41.959581,-105.91235,4,True,True,True,4,0.35,0.8,0.25,brontosaurus,0.2,0.6237337192474675,brontosaurus,silhouette,,,
Buitreraptor,buitreraptor,Buitreraptor,1,534996,carnivorous,small theropod,theropod,1.3,99.6,93.5,96.55,6.099999999999994,Saurischia,Dromaeosauridae,Río Negro,-39.628613,-68.700836,1,True,True,True,4,1.0,0.55,0.9,buitreraptor,1.0,0.024602026049204057,buitreraptor,silhouette,,,
Buriolestes,buriolestes,Buriolestes,1,1347762,unknown,,unknown,,237.0,208.5,222.75,28.5,Saurischia,,Rio Grande do Sul,-29.658611,-53.435833,1,True,False,False,1,0.5,0.5,0.5,buriolestes,0.4,,buriolestes,silhouette,,,
Byakudansauropus,byakudansauropus,Byakudansauropus,1,801931,unknown,,unknown,,139.8,125.0,132.4,14.800000000000011,Saurischia,,Ishikawa,36.183334,136.649994,1,True,False,False,1,0.5,0.5,0.5,byakudansauropus,0.4,,byakudansauropus,silhouette,,,
Byronosaurus,byronosaurus,Byronosaurus,3,389084,unknown,,unknown,,83.6,66.0,74.8,17.599999999999994,Saurischia,Troodontidae,Omnogov,43.664444,100.901947,1,True,False,False,2,0.5,0.5,0.5,byronosaurus,0.4,,byronosaurus,silhouette,,,
Caenagnathasia,caenagnathasia,Caenagnathasia,2,472491,unknown,,unknown,,93.5,70.6,84.225,8.550000000000004,Saurischia,Caenagnathidae,Navoi,42.926601500000004,87.384714,2,True,False,False,2,0.5,0.5,0.5,caenagnathasia,0.4,,caenagnathasia,silhouette,,,
Caenagnathus,caenagnathus,Caenagnathus,7,472460,unknown,,unknown,,83.5,66.0,77.05,12.900000000000006,Saurischia,Caenagnathidae,Alberta,50.741657,-111.49131,2,True,False,False,2,0.5,0.5,0.5,caenagnathus,0.4,,caenagnathus,silhouette,,,
Callovosaurus,callovosaurus,Callovosaurus,1,1086972,unknown,,unknown,,164.7,161.2,162.95,3.5,Ornithischia,Dryosauridae,England,52.552071,-0.241701,1,True,False,False,2,0.5,0.5,0.5,callovosaurus,0.4,,callovosaurus,silhouette,,,
Camarasaurus,camarasaurus,Camarasaurus,102,139307,herbivorous,sauropod,sauropod,23.0,163.5,93.9,151.15,12.300000000000011,Saurischia,,Wyoming,41.8805505,-106.09355149999999,11,True,True,True,3,0.35,0.8,0.25,camarasaurus,0.2,0.6526772793053547,camarasaurus,silhouette,,,
Camarillasaurus,camarillasaurus,Camarillasaurus,1,1080889,unknown,,unknown,,130.0,125.45,127.725,4.549999999999997,Saurischia,,Teruel,40.612499,-0.754167,1,True,False,False,1,0.5,0.5,0.5,camarillasaurus,0.4,,camarillasaurus,silhouette,,,
Camelotia,camelotia,Camelotia,2,486165,unknown,,unknown,,208.5,201.3,204.9,7.199999999999989,Saurischia,,England,51.4096605,-2.7230725,1,True,False,False,1,0.5,0.5,0.5,camelotia,0.4,,camelotia,silhouette,,,
Camptosaurichnus,camptosaurichnus,Camptosaurichnus,1,545770,unknown,,unknown,,152.1,145.0,148.55,7.099999999999994,Ornithischia,,O'Higgins,-34.783333,-70.466667,1,True,False,False,1,0.5,0.5,0.5,camptosaurichnus,0.4,,camptosaurichnus,silhouette,,,
Camptosaurus,camptosaurus,Camptosaurus,27,220059,herbivorous,ornithopod,ornithopod,5.0,161.2,145.0,151.15,10.699999999999989,Ornithischia,,Wyoming,40.4436,-106.866402,5,True,True,True,3,0.35,0.6,0.75,camptosaurus,0.2,0.1316931982633864,camptosaurus,silhouette,,,
Canardia,canardia,Canardia,1,1292515,unknown,,unknown,,70.6,66.0,68.3,4.599999999999994,Ornithischia,Hadrosauridae,Haute-Garonne,43.203957,0.955626,1,True,False,False,2,0.5,0.5,0.5,canardia,0.4,,canardia,silhouette,,,
Carcharodontosaurus,carcharodontosaurus,Carcharodontosaurus,30,259972,carnivorous,large theropod,theropod,15.0,145.0,72.1,101.08250000000001,11.799999999999997,Saurischia,Carcharodontosauridae,Agadez,28.424207,7.2781945,14,True,True,True,4,1.0,0.55,0.9,carcharodontosaurus,1.0,0.4211287988422577,carcharodontosaurus,silhouette,,,
Cardiodon,cardiodon,Cardiodon,1,717832,unknown,,unknown,,167.7,164.7,166.2,3.0,Saurischia,,England,51.34,-2.231111,1,True,False,False,1,0.5,0.5,0.5,cardiodon,0.4,,cardiodon,silhouette,,,
Carmelopodus,carmelopodus,Carmelopodus,3,544691,unknown,,unknown,,171.6,161.2,166.39999999999998,3.0,Saurischia,,Utah,40.578056,-109.236717,2,True,False,False,1,0.5,0.5,0.5,carmelopodus,0.4,,carmelopodus,silhouette,,,
Carnotaurus,carnotaurus,Carnotaurus,1,263808,carnivorous,large theropod,theropod,7.6,83.6,72.1,77.85,11.5,Saurischia,Abelisauridae,Chubut,-43.0,-67.547501,1,True,True,True,4,1.0,0.55,0.9,carnotaurus,1.0,0.20694645441389292,carnotaurus,silhouette,,,
Caseosaurus,caseosaurus,Caseosaurus,2,846308,unknown,,unknown,,237.0,208.5,219.75,19.0,Saurischia,Herrerasauridae,New Mexico,34.9690325,-103.805786,2,True,False,False,2,0.5,0.5,0.5,caseosaurus,0.4,,caseosaurus,silhouette,,,
Cathartesaura,cathartesaura,Cathartesaura,1,624643,unknown,,unknown,,99.6,89.8,94.69999999999999,9.799999999999997,Saurischia,Rebbachisauridae,Río Negro,-39.628613,-69.184166,1,True,False,False,2,0.5,0.5,0.5,cathartesaura,0.4,,cathartesaura,silhouette,,,
Caudipteryx,caudipteryx,Caudipteryx,2,130295,omnivorous,small theropod,theropod,1.0,130.0,122.46,126.22999999999999,7.540000000000006,Saurischia,Caudipterygidae,Liaoning,41.709900000000005,120.8147165,1,True,True,True,4,0.65,0.55,0.9,caudipteryx,0.6,0.015918958031837918,caudipteryx,silhouette,,,
Cedarosaurus,cedarosaurus,Cedarosaurus,2,483343,unknown,,unknown,,129.4,105.3,117.9325,5.565000000000005,Saurischia,Brachiosauridae,Texas,36.0229095,-103.611465,2,True,False,False,2,0.5,0.5,0.5,cedarosaurus,0.4,,cedarosaurus,silhouette,,,
Cedarpelta,cedarpelta,Cedarpelta,3,577906,herbivorous,armored dinosaur,armored,10.0,125.0,100.5,115.72999999999999,13.459999999999994,Ornithischia,Ankylosauridae,Utah,39.179001,-110.106003,1,True,True,True,4,0.35,1.0,0.3,cedarpelta,0.2,0.27641099855282203,cedarpelta,silhouette,,,
Cedrorestes,cedrorestes,Cedrorestes,1,686851,unknown,,unknown,,130.0,125.45,127.725,4.549999999999997,Ornithischia,,Utah,38.895531,-109.545151,1,True,False,False,1,0.5,0.5,0.5,cedrorestes,0.4,,cedrorestes,silhouette,,,
Centrosaurus,centrosaurus,Centrosaurus,40,139251,herbivorous,ceratopsian,ceratopsian,6.0,83.6,70.6,77.05,12.900000000000006,Ornithischia,Ceratopsidae,Alberta,50.750266999999994,-111.4904745,2,True,True,True,4,0.35,0.85,0.45,centrosaurus,0.2,0.16063675832127353,centrosaurus,silhouette,,,
Cerasinops,cerasinops,Cerasinops,3,528564,unknown,,unknown,,83.6,72.1,77.85,11.5,Ornithischia,Leptoceratopsidae,Montana,48.463612,-112.470001,1,True,False,False,2,0.5,0.5,0.5,cerasinops,0.4,,cerasinops,silhouette,,,
