name,slug,display_name,occurrence_count,exemplar_occurrence_no,diet,type,type_group,length_m,max_ma,min_ma,era_mid_ma,survival_span_ma,class_name,family,region_example,lat,lng,unique_regions,has_any_coords,has_any_length,match_pool,data_quality_score,attack_base,defense_base,mobility_base,id,diet_code,length_norm,image_key,image_mode,image_url,image_credit,image_license,silhouette_type
Archaeornithoides,archaeornithoides,Archaeornithoides,1,490894,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Saurischia,Troodontidae,Omnogov,44.156948,103.692329,1,True,False,False,2,0.5,0.5,0.5,archaeornithoides,0.4,,archaeornithoides,silhouette,dino_images/images/dinos/general.jpg,,,general
Archaeornithomimus,archaeornithomimus,Archaeornithomimus,4,487439,carnivorous,small theropod,theropod,3.5,89.8,70.6,81.875,9.550000000000004,Saurischia,Ornithomimidae,Nei Mongol,42.9294815,91.4423485,3,True,True,True,4,1.0,0.55,0.9,archaeornithomimus,1.0,0.0882778581765557,archaeornithomimus,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Arcovenator,arcovenator,Arcovenator,1,1188017,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Saurischia,Abelisauridae,Provence-Alpes-Côte d'Azur,43.5,5.733333,1,True,False,False,2,0.5,0.5,0.5,arcovenator,0.4,,arcovenator,silhouette,dino_images/images/dinos/general.jpg,,,general
Arcusaurus,arcusaurus,Arcusaurus,1,711598,unknown,,unknown,,201.3,190.8,196.05,10.5,Saurischia,,Free State,-28.466667,27.825277,1,True,False,False,1,0.5,0.5,0.5,arcusaurus,0.4,,arcusaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Arenysaurus,arenysaurus,Arenysaurus,1,460772,unknown,,unknown,,70.6,66.0,68.3,4.599999999999994,Ornithischia,Hadrosauridae,Aragón,42.26667,0.73333,1,True,False,False,2,0.5,0.5,0.5,arenysaurus,0.4,,arenysaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Argentinosaurus,argentinosaurus,Argentinosaurus,1,513500,herbivorous,sauropod,sauropod,35.0,99.6,89.8,94.7,9.799999999999995,Saurischia,,Neuquén,-38.916672,-69.059998,1,True,True,True,3,0.35,0.8,0.25,argentinosaurus,0.2,1.0,argentinosaurus,silhouette,dino_images/images/dinos/long-necked.png,,,long-necked
Argoides,argoides,Argoides,10,520411,unknown,,unknown,,228.0,190.8,196.05,10.5,Saurischia,,Massachusetts,42.338198000000006,-72.5649985,3,True,False,False,1,0.5,0.5,0.5,argoides,0.4,,argoides,silhouette,dino_images/images/dinos/general.jpg,,,general
Argyrosaurus,argyrosaurus,Argyrosaurus,1,508502,unknown,,unknown,,83.6,66.0,74.8,17.599999999999994,Saurischia,,Chubut,-45.450001,-69.216667,1,True,False,False,1,0.5,0.5,0.5,argyrosaurus,0.4,,argyrosaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Arrhinoceratops,arrhinoceratops,Arrhinoceratops,3,626784,herbivorous,ceratopsian,ceratopsian,6.0,83.5,66.0,74.75,17.5,Ornithischia,Ceratopsidae,Alberta,51.610523,-112.875389,1,True,True,True,4,0.35,0.85,0.45,arrhinoceratops,0.2,0.1606367583212735,arrhinoceratops,silhouette,dino_images/images/dinos/herbivore.png,,,herbivore
Asiaceratops,asiaceratops,Asiaceratops,8,560920,unknown,,unknown,,100.5,93.5,96.55,6.099999999999994,Ornithischia,Leptoceratopsidae,Navoi,40.099998,65.800003,3,True,False,False,2,0.5,0.5,0.5,asiaceratops,0.4,,asiaceratops,silhouette,dino_images/images/dinos/general.jpg,,,general
Asianopodus,asianopodus,Asianopodus,2,575533,unknown,,unknown,,139.8,125.0,130.0625,9.675000000000004,Saurischia,,Ishikawa,37.592569,121.9843635,2,True,False,False,1,0.5,0.5,0.5,asianopodus,0.4,,asianopodus,silhouette,dino_images/images/dinos/general.jpg,,,general
Astrophocaudia,astrophocaudia,Astrophocaudia,1,1092776,unknown,,unknown,,112.03,109.0,110.515,3.030000000000001,Saurischia,,Texas,33.15361,-97.571388,1,True,False,False,1,0.5,0.5,0.5,astrophocaudia,0.4,,astrophocaudia,silhouette,dino_images/images/dinos/general.jpg,,,general
Asylosaurus,asylosaurus,Asylosaurus,1,534770,unknown,,unknown,,208.5,201.3,204.9,7.199999999999989,Saurischia,,England,51.469166,-2.616667,1,True,False,False,1,0.5,0.5,0.5,asylosaurus,0.4,,asylosaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Atacamatitan,atacamatitan,Atacamatitan,1,571708,unknown,,unknown,,100.5,66.0,83.25,34.5,Saurischia,,Antofagasta,-21.933332,-68.73333,1,True,False,False,1,0.5,0.5,0.5,atacamatitan,0.4,,atacamatitan,silhouette,dino_images/images/dinos/general.jpg,,,general
Atlasaurus,atlasaurus,Atlasaurus,1,464981,unknown,,unknown,,168.3,166.1,167.2,2.200000000000017,Saurischia,,Azilal,32.041893,-6.282146,1,True,False,False,1,0.5,0.5,0.5,atlasaurus,0.4,,atlasaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Atrociraptor,atrociraptor,Atrociraptor,5,796112,unknown,,unknown,,83.5,66.0,74.75,17.5,Saurischia,Dromaeosauridae,Alberta,51.652496,-112.883331,1,True,False,False,2,0.5,0.5,0.5,atrociraptor,0.4,,atrociraptor,silhouette,dino_images/images/dinos/general.jpg,,,general
Atsinganosaurus,atsinganosaurus,Atsinganosaurus,1,297286,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Saurischia,,Provence-Alpes-Côte d'Azur,43.606697,6.106141,1,True,False,False,1,0.5,0.5,0.5,atsinganosaurus,0.4,,atsinganosaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Aucasaurus,aucasaurus,Aucasaurus,1,297302,carnivorous,large theropod,theropod,5.0,83.5,70.6,77.05,12.900000000000006,Saurischia,Abelisauridae,Neuquén,-37.883331,-68.51667,1,True,True,True,4,1.0,0.55,0.9,aucasaurus,1.0,0.1316931982633864,aucasaurus,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Augustynolophus,augustynolophus,Augustynolophus,2,534988,unknown,,unknown,,70.6,66.0,68.3,4.599999999999994,Ornithischia,Hadrosauridae,California,36.586498,-120.692398,1,True,False,False,2,0.5,0.5,0.5,augustynolophus,0.4,,augustynolophus,silhouette,dino_images/images/dinos/general.jpg,,,general
Auroraceratops,auroraceratops,Auroraceratops,1,840203,unknown,,unknown,,129.4,100.5,114.95,28.90000000000001,Ornithischia,,Gansu,41.583332,97.666664,1,True,False,False,1,0.5,0.5,0.5,auroraceratops,0.4,,auroraceratops,silhouette,dino_images/images/dinos/general.jpg,,,general
Aurornis,aurornis,Aurornis,1,1139779,unknown,,unknown,,167.7,150.8,159.25,16.899999999999977,Saurischia,,Liaoning,40.586391,119.434402,1,True,False,False,1,0.5,0.5,0.5,aurornis,0.4,,aurornis,silhouette,dino_images/images/dinos/general.jpg,,,general
Australodocus,australodocus,Australodocus,1,667951,unknown,,unknown,,152.1,145.0,148.55,7.099999999999994,Saurischia,,Lindi,-9.708957,39.228508,1,True,False,False,1,0.5,0.5,0.5,australodocus,0.4,,australodocus,silhouette,dino_images/images/dinos/general.jpg,,,general
Australovenator,australovenator,Australovenator,1,819848,unknown,,unknown,,99.6,93.5,96.55,6.099999999999994,Saurischia,Neovenatoridae,Queensland,-22.199722,142.52861,1,True,False,False,2,0.5,0.5,0.5,australovenator,0.4,,australovenator,silhouette,dino_images/images/dinos/general.jpg,,,general
Austrocheirus,austrocheirus,Austrocheirus,1,867560,unknown,,unknown,,70.6,66.0,68.3,4.599999999999994,Saurischia,Noasauridae,Santa Cruz,-49.954723,-72.091942,1,True,False,False,2,0.5,0.5,0.5,austrocheirus,0.4,,austrocheirus,silhouette,dino_images/images/dinos/general.jpg,,,general
Austroposeidon,austroposeidon,Austroposeidon,1,1344156,unknown,,unknown,,83.6,66.0,74.8,17.599999999999994,Saurischia,,São Paulo,-22.117779,-51.442501,1,True,False,False,1,0.5,0.5,0.5,austroposeidon,0.4,,austroposeidon,silhouette,dino_images/images/dinos/general.jpg,,,general
Austroraptor,austroraptor,Austroraptor,2,565275,unknown,,unknown,,83.5,66.0,71.9,11.799999999999995,Saurischia,Dromaeosauridae,Río Negro,-39.9879165,-66.696114,1,True,False,False,2,0.5,0.5,0.5,austroraptor,0.4,,austroraptor,silhouette,dino_images/images/dinos/general.jpg,,,general
Avaceratops,avaceratops,Avaceratops,1,248075,herbivorous,ceratopsian,ceratopsian,2.3,83.5,70.6,77.05,12.900000000000006,Ornithischia,Ceratopsidae,Montana,46.200001,-109.900002,1,True,True,True,4,0.35,0.85,0.45,avaceratops,0.2,0.0535455861070911,avaceratops,silhouette,dino_images/images/dinos/herbivore.png,,,herbivore
Aviatyrannis,aviatyrannis,Aviatyrannis,1,403137,unknown,,unknown,,157.3,152.1,154.7,5.200000000000017,Saurischia,,Leiria,39.700001,-8.8,1,True,False,False,1,0.5,0.5,0.5,aviatyrannis,0.4,,aviatyrannis,silhouette,dino_images/images/dinos/general.jpg,,,general
Avimimus,avimimus,Avimimus,7,513488,omnivorous,small theropod,theropod,1.5,83.6,66.0,74.75,12.900000000000006,Saurischia,,Omnogov,43.59111,102.669724,2,True,True,True,3,0.65,0.55,0.9,avimimus,0.6,0.0303907380607814,avimimus,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Bactrosaurus,bactrosaurus,Bactrosaurus,7,299144,herbivorous,ornithopod,ornithopod,6.0,100.5,66.0,83.25,12.900000000000006,Ornithischia,,Nei Mongol,43.504166,112.178612,4,True,True,True,3,0.35,0.6,0.75,bactrosaurus,0.2,0.1606367583212735,bactrosaurus,silhouette,dino_images/images/dinos/herbivore.png,,,herbivore
Bagaceratops,bagaceratops,Bagaceratops,10,154975,herbivorous,ceratopsian,ceratopsian,1.0,83.6,66.0,77.44999999999999,12.200000000000005,Ornithischia,,Omnogov,43.5021,101.0134735,5,True,True,True,3,0.35,0.85,0.45,bagaceratops,0.2,0.0159189580318379,bagaceratops,silhouette,dino_images/images/dinos/herbivore.png,,,herbivore
Bagaraatan,bagaraatan,Bagaraatan,1,395222,unknown,,unknown,,83.6,66.0,74.8,17.599999999999994,Saurischia,,Omnogov,43.52,101.049721,1,True,False,False,1,0.5,0.5,0.5,bagaraatan,0.4,,bagaraatan,silhouette,dino_images/images/dinos/general.jpg,,,general
Bahariasaurus,bahariasaurus,Bahariasaurus,5,260828,unknown,,unknown,,112.03,66.0,96.55,6.099999999999994,Saurischia,,Matruh,17.708801,6.2643,3,True,False,False,1,0.5,0.5,0.5,bahariasaurus,0.4,,bahariasaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Balaur,balaur,Balaur,2,513933,unknown,,unknown,,72.1,66.0,68.675,5.349999999999994,Saurischia,Dromaeosauridae,Alba,45.7986395,23.2078025,2,True,False,False,2,0.5,0.5,0.5,balaur,0.4,,balaur,silhouette,dino_images/images/dinos/general.jpg,,,general
Balochisaurus,balochisaurus,Balochisaurus,4,740920,unknown,,unknown,,72.1,66.0,69.05,6.099999999999994,Saurischia,Balochisauridae,Balochistan,29.688057,69.400002,1,True,False,False,2,0.5,0.5,0.5,balochisaurus,0.4,,balochisaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Bambiraptor,bambiraptor,Bambiraptor,2,586532,carnivorous,small theropod,theropod,1.0,85.8,70.6,78.02499999999999,13.35,Saurischia,Dromaeosauridae,Montana,48.3116515,-113.013054,1,True,True,True,4,1.0,0.55,0.9,bambiraptor,1.0,0.0159189580318379,bambiraptor,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Banji,banji,Banji,1,883310,unknown,,unknown,,72.1,66.0,69.05,6.099999999999994,Saurischia,Oviraptoridae,Jiangxi,25.816668,114.933334,1,True,False,False,2,0.5,0.5,0.5,banji,0.4,,banji,silhouette,dino_images/images/dinos/general.jpg,,,general
Baotianmansaurus,baotianmansaurus,Baotianmansaurus,1,826891,unknown,,unknown,,93.5,70.6,82.05,22.90000000000001,Saurischia,,Henan,33.251297,112.021675,1,True,False,False,1,0.5,0.5,0.5,baotianmansaurus,0.4,,baotianmansaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Barapasaurus,barapasaurus,Barapasaurus,2,372542,herbivorous,sauropod,sauropod,14.0,199.3,182.7,191.0,16.600000000000023,Saurischia,,Andhra Pradesh,19.0361105,79.744167,2,True,True,True,3,0.35,0.8,0.25,barapasaurus,0.2,0.3921852387843705,barapasaurus,silhouette,dino_images/images/dinos/long-necked.png,,,long-necked
Barilium,barilium,Barilium,5,516335,unknown,,unknown,,140.2,125.45,138.3,3.799999999999983,Ornithischia,Iguanodontidae,England,50.853889,-0.1484,1,True,False,False,2,0.5,0.5,0.5,barilium,0.4,,barilium,silhouette,dino_images/images/dinos/general.jpg,,,general
Barosaurus,barosaurus,Barosaurus,18,220060,herbivorous,sauropod,sauropod,24.0,161.2,145.0,151.15,10.699999999999989,Saurischia,Diplodocidae,Wyoming,42.7985495,-107.162369,6,True,True,True,4,0.35,0.8,0.25,barosaurus,0.2,0.6816208393632418,barosaurus,silhouette,dino_images/images/dinos/long-necked.png,,,long-necked
Barrancapus,barrancapus,Barrancapus,2,780405,unknown,,unknown,,228.0,208.5,218.39,12.72,Saurischia,,Arizona,34.985445,-106.681927,2,True,False,False,1,0.5,0.5,0.5,barrancapus,0.4,,barrancapus,silhouette,dino_images/images/dinos/general.jpg,,,general
Barrosasaurus,barrosasaurus,Barrosasaurus,1,826758,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Saurischia,,Neuquén,-38.840832,-68.84111,1,True,False,False,1,0.5,0.5,0.5,barrosasaurus,0.4,,barrosasaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Barsboldia,barsboldia,Barsboldia,1,404785,unknown,,unknown,,83.6,66.0,74.8,17.599999999999994,Ornithischia,Hadrosauridae,Omnogov,43.529999,101.040001,1,True,False,False,2,0.5,0.5,0.5,barsboldia,0.4,,barsboldia,silhouette,dino_images/images/dinos/general.jpg,,,general
Baryonyx,baryonyx,Baryonyx,9,459067,carnivorous,large theropod,theropod,10.0,145.0,113.0,129.0,8.599999999999994,Saurischia,Spinosauridae,Castilla y Leon,42.301987,-2.281047,3,True,True,True,4,1.0,0.55,0.9,baryonyx,1.0,0.276410998552822,baryonyx,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Batyrosaurus,batyrosaurus,Batyrosaurus,1,1070319,unknown,,unknown,,86.3,70.6,78.44999999999999,15.700000000000005,Ornithischia,,Qyzylorda,46.762547,64.328972,1,True,False,False,1,0.5,0.5,0.5,batyrosaurus,0.4,,batyrosaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Baurutitan,baurutitan,Baurutitan,1,508532,unknown,,unknown,,72.1,66.0,69.05,6.099999999999994,Saurischia,Titanosauridae,Minas Gerais,-19.723333,-47.745834,1,True,False,False,2,0.5,0.5,0.5,baurutitan,0.4,,baurutitan,silhouette,dino_images/images/dinos/general.jpg,,,general
Becklespinax,becklespinax,Becklespinax,1,518055,carnivorous,large theropod,theropod,5.0,136.4,122.46,129.43,13.940000000000012,Saurischia,,England,50.913891,0.487778,1,True,True,True,3,1.0,0.55,0.9,becklespinax,1.0,0.1316931982633864,becklespinax,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Beipiaosaurus,beipiaosaurus,Beipiaosaurus,1,803157,omnivorous,small theropod,theropod,2.0,130.0,122.46,126.23,7.540000000000006,Saurischia,,Liaoning,40.807522,119.7957,1,True,True,True,3,0.65,0.55,0.9,beipiaosaurus,0.6,0.044862518089725,beipiaosaurus,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Beishanlong,beishanlong,Beishanlong,1,810685,unknown,,unknown,,125.0,100.5,112.75,24.5,Saurischia,,Gansu,39.771988,98.413506,1,True,False,False,1,0.5,0.5,0.5,beishanlong,0.4,,beishanlong,silhouette,dino_images/images/dinos/general.jpg,,,general
Bellusaurus,bellusaurus,Bellusaurus,1,522076,herbivorous,sauropod,sauropod,5.0,166.1,163.5,164.8,2.5999999999999943,Saurischia,,Xinjiang,44.876457,89.183075,1,True,True,True,3,0.35,0.8,0.25,bellusaurus,0.2,0.1316931982633864,bellusaurus,silhouette,dino_images/images/dinos/long-necked.png,,,long-necked
Berberosaurus,berberosaurus,Berberosaurus,1,539056,unknown,,unknown,,190.8,174.1,182.45,16.700000000000017,Saurischia,,Ouarzazate,31.2647,-6.5908,1,True,False,False,1,0.5,0.5,0.5,berberosaurus,0.4,,berberosaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Bicentenaria,bicentenaria,Bicentenaria,1,1069112,unknown,,unknown,,99.6,93.5,96.55,6.099999999999994,Saurischia,,Río Negro,-39.469444,-68.906944,1,True,False,False,1,0.5,0.5,0.5,bicentenaria,0.4,,bicentenaria,silhouette,dino_images/images/dinos/general.jpg,,,general
Bissektipelta,bissektipelta,Bissektipelta,1,840363,unknown,,unknown,,93.5,89.3,91.4,4.200000000000003,Ornithischia,,Navoi,42.117294,62.655315,1,True,False,False,1,0.5,0.5,0.5,bissektipelta,0.4,,bissektipelta,silhouette,dino_images/images/dinos/general.jpg,,,general
Bistahieversor,bistahieversor,Bistahieversor,4,144307,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Saurischia,,New Mexico,36.2925,-108.549721,1,True,False,False,1,0.5,0.5,0.5,bistahieversor,0.4,,bistahieversor,silhouette,dino_images/images/dinos/general.jpg,,,general
Blasisaurus,blasisaurus,Blasisaurus,1,460747,unknown,,unknown,,70.6,66.0,68.3,4.599999999999994,Ornithischia,Hadrosauridae,Aragón,42.26667,0.73333,1,True,False,False,2,0.5,0.5,0.5,blasisaurus,0.4,,blasisaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Blikanasaurus,blikanasaurus,Blikanasaurus,2,372891,unknown,,unknown,,228.0,201.3,214.65,26.69999999999999,Saurischia,,Eastern Cape,-29.8933335,27.479167,2,True,False,False,1,0.5,0.5,0.5,blikanasaurus,0.4,,blikanasaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Bolong,bolong,Bolong,2,900831,unknown,,unknown,,145.0,100.5,124.49,26.020000000000003,Ornithischia,Iguanodontidae,Liaoning,32.4059715,118.7643055,2,True,False,False,2,0.5,0.5,0.5,bolong,0.4,,bolong,silhouette,dino_images/images/dinos/general.jpg,,,general
Bonaparteichnium,bonaparteichnium,Bonaparteichnium,1,884206,unknown,,unknown,,99.6,93.5,96.55,6.099999999999994,Ornithischia,,Mendoza,-39.516666,-69.25,1,True,False,False,1,0.5,0.5,0.5,bonaparteichnium,0.4,,bonaparteichnium,silhouette,dino_images/images/dinos/general.jpg,,,general
Bonapartenykus,bonapartenykus,Bonapartenykus,2,861180,unknown,,unknown,,83.5,66.0,74.75,17.5,Saurischia,Alvarezsauridae,Río Negro,-39.4570675,-67.3702815,1,True,False,False,2,0.5,0.5,0.5,bonapartenykus,0.4,,bonapartenykus,silhouette,dino_images/images/dinos/general.jpg,,,general
Bonatitan,bonatitan,Bonatitan,1,491057,unknown,,unknown,,83.5,66.0,74.75,17.5,Saurischia,Saltasauridae,Río Negro,-40.057777,-66.800835,1,True,False,False,2,0.5,0.5,0.5,bonatitan,0.4,,bonatitan,silhouette,dino_images/images/dinos/general.jpg,,,general
Bonitasaura,bonitasaura,Bonitasaura,2,460631,unknown,,unknown,,86.3,70.6,81.0,7.800000000000004,Saurischia,,Río Negro,-39.367082499999995,-67.9498595,1,True,False,False,1,0.5,0.5,0.5,bonitasaura,0.4,,bonitasaura,silhouette,dino_images/images/dinos/general.jpg,,,general
Borealosaurus,borealosaurus,Borealosaurus,1,602117,unknown,,unknown,,105.3,99.6,102.45,5.700000000000003,Saurischia,,Liaoning,41.772778,120.792221,1,True,False,False,1,0.5,0.5,0.5,borealosaurus,0.4,,borealosaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Boreonykus,boreonykus,Boreonykus,1,867597,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Saurischia,Dromaeosauridae,Alberta,55.0639,-119.108101,1,True,False,False,2,0.5,0.5,0.5,boreonykus,0.4,,boreonykus,silhouette,dino_images/images/dinos/general.jpg,,,general
Borogovia,borogovia,Borogovia,1,404836,carnivorous,small theropod,theropod,1.5,83.6,66.0,74.8,17.599999999999994,Saurischia,Troodontidae,Omnogov,43.601665,100.456665,1,True,True,True,4,1.0,0.55,0.9,borogovia,1.0,0.0303907380607814,borogovia,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Bosiutrisauropus,bosiutrisauropus,Bosiutrisauropus,1,780853,unknown,,unknown,,237.0,208.5,222.75,28.5,Saurischia,,Unknown,-29.366671,27.433331,1,True,False,False,1,0.5,0.5,0.5,bosiutrisauropus,0.4,,bosiutrisauropus,silhouette,dino_images/images/dinos/general.jpg,,,general
Boutakioutichnium,boutakioutichnium,Boutakioutichnium,5,1012821,unknown,,unknown,,163.5,152.1,157.8,11.400000000000006,Saurischia,,Azilal,31.73167,-6.901039,1,True,False,False,1,0.5,0.5,0.5,boutakioutichnium,0.4,,boutakioutichnium,silhouette,dino_images/images/dinos/general.jpg,,,general
Brachiosaurus,brachiosaurus,Brachiosaurus,16,408079,herbivorous,sauropod,sauropod,30.0,161.2,145.0,151.15,11.5,Saurischia,Brachiosauridae,Colorado,39.0724505,-106.7534755,7,True,True,True,4,0.35,0.8,0.25,brachiosaurus,0.2,0.8552821997105645,brachiosaurus,silhouette,dino_images/images/dinos/long-necked.png,,,long-necked
Brachyceratops,brachyceratops,Brachyceratops,3,496308,unknown,,unknown,,85.8,72.1,77.85,11.5,Ornithischia,Ceratopsidae,Montana,48.966599,-112.650002,2,True,False,False,2,0.5,0.5,0.5,brachyceratops,0.4,,brachyceratops,silhouette,dino_images/images/dinos/general.jpg,,,general
Brachylophosaurus,brachylophosaurus,Brachylophosaurus,7,280571,herbivorous,ornithopod,ornithopod,7.0,83.6,66.0,77.05,12.900000000000006,Ornithischia,Hadrosauridae,Montana,48.950001,-110.449997,2,True,True,True,4,0.35,0.6,0.75,brachylophosaurus,0.2,0.1895803183791606,brachylophosaurus,silhouette,dino_images/images/dinos/herbivore.png,,,herbivore
Brachytrachelopan,brachytrachelopan,Brachytrachelopan,1,504548,herbivorous,sauropod,sauropod,10.0,152.1,145.0,148.55,7.099999999999994,Saurischia,Dicraeosauridae,Chubut,-43.688889,-71.583336,1,True,True,True,4,0.35,0.8,0.25,brachytrachelopan,0.2,0.276410998552822,brachytrachelopan,silhouette,dino_images/images/dinos/long-necked.png,,,long-necked
Brasilotitan,brasilotitan,Brasilotitan,1,536069,unknown,,unknown,,93.9,66.0,79.95,27.90000000000001,Saurischia,,São Paulo,-22.117779,-51.442501,1,True,False,False,1,0.5,0.5,0.5,brasilotitan,0.4,,brasilotitan,silhouette,dino_images/images/dinos/general.jpg,,,general
Bravoceratops,bravoceratops,Bravoceratops,1,1141920,unknown,,unknown,,83.5,66.0,74.75,17.5,Ornithischia,Ceratopsidae,Texas,29.969999,-103.699997,1,True,False,False,2,0.5,0.5,0.5,bravoceratops,0.4,,bravoceratops,silhouette,dino_images/images/dinos/general.jpg,,,general
